adm_cd,adm_nm,year,m_pop,fm_pop
4311152500,충청북도 청주시 상당구 중앙동,201911,2929,3008
4311154500,충청북도 청주시 상당구 성안동,201911,3543,3489
4311162000,충청북도 청주시 상당구 탑대성동,201911,4688,4850
4311167000,충청북도 청주시 상당구 영운동,201911,5657,5795
4311168000,충청북도 청주시 상당구 금천동,201911,15303,15855
4311169000,충청북도 청주시 상당구 용담.명암.산성동,201911,6910,7167
4311172000,충청북도 청주시 상당구 용암1동,201911,21461,21337
4311173000,충청북도 청주시 상당구 용암2동,201911,16456,16854
4311231000,충청북도 청주시 서원구 남이면,201911,5363,4941
4311232000,충청북도 청주시 서원구 현도면,201911,1808,1684
4311251000,충청북도 청주시 서원구 사직1동,201911,4251,4110
4311252000,충청북도 청주시 서원구 사직2동,201911,7237,7684
4311253000,충청북도 청주시 서원구 사창동,201911,7644,7735
4311254000,충청북도 청주시 서원구 모충동,201911,7783,7803
4311255000,충청북도 청주시 서원구 산남동,201911,13893,13853
4311256000,충청북도 청주시 서원구 분평동,201911,15909,16622
4311257000,충청북도 청주시 서원구 수곡1동,201911,7266,7173
4311258000,충청북도 청주시 서원구 수곡2동,201911,6990,7139
4311259000,충청북도 청주시 서원구 성화.개신.죽림동,201911,22921,23815
4311325000,충청북도 청주시 흥덕구 오송읍,201911,10647,10813
4311331000,충청북도 청주시 흥덕구 강내면,201911,5597,5405
4311332000,충청북도 청주시 흥덕구 옥산면,201911,8656,8136
4311370000,충청북도 청주시 흥덕구 운천.신봉동,201911,9021,9037
4311374100,충청북도 청주시 흥덕구 복대1동,201911,26154,25189
4311374200,충청북도 청주시 흥덕구 복대2동,201911,8549,8223
4311374700,충청북도 청주시 흥덕구 가경동,201911,24721,25772
4311375100,충청북도 청주시 흥덕구 봉명1동,201911,5582,4901
4311375600,충청북도 청주시 흥덕구 봉명2.송정동,201911,13336,11819
4311376000,충청북도 청주시 흥덕구 강서제1동,201911,13943,13613
4311377000,충청북도 청주시 흥덕구 강서제2동,201911,6596,5958
4311425000,충청북도 청주시 청원구 내수읍,201911,10354,9803
4311425300,충청북도 청주시 청원구 오창읍,201911,36502,32372
4311431000,충청북도 청주시 청원구 북이면,201911,2509,2231
4311451000,충청북도 청주시 청원구 우암동,201911,6539,6385
4311452000,충청북도 청주시 청원구 내덕1동,201911,4627,4497
4311453000,충청북도 청주시 청원구 내덕2동,201911,6179,5726
4311454000,충청북도 청주시 청원구 율량.사천동,201911,24428,25182
4311455000,충청북도 청주시 청원구 오근장동,201911,9175,9554
4311131000,충청북도 청주시 상당구 낭성면,201912,1199,1106
4311132000,충청북도 청주시 상당구 미원면,201912,2617,2534
4311133000,충청북도 청주시 상당구 가덕면,201912,2082,1975
4311134000,충청북도 청주시 상당구 남일면,201912,3671,3520
4311135000,충청북도 청주시 상당구 문의면,201912,2173,2023
4311152500,충청북도 청주시 상당구 중앙동,201912,2929,3005
4311154500,충청북도 청주시 상당구 성안동,201912,3579,3513
4311162000,충청북도 청주시 상당구 탑대성동,201912,4672,4816
4311167000,충청북도 청주시 상당구 영운동,201912,5642,5775
4311168000,충청북도 청주시 상당구 금천동,201912,15229,15813
4311169000,충청북도 청주시 상당구 용담.명암.산성동,201912,6888,7133
4311172000,충청북도 청주시 상당구 용암1동,201912,21604,21487
4311173000,충청북도 청주시 상당구 용암2동,201912,16480,16887
4311231000,충청북도 청주시 서원구 남이면,201912,5368,4965
4311232000,충청북도 청주시 서원구 현도면,201912,1825,1703
4311251000,충청북도 청주시 서원구 사직1동,201912,4240,4102
4311252000,충청북도 청주시 서원구 사직2동,201912,7229,7662
4311253000,충청북도 청주시 서원구 사창동,201912,7587,7719
4311254000,충청북도 청주시 서원구 모충동,201912,7754,7762
4311255000,충청북도 청주시 서원구 산남동,201912,13886,13854
4311256000,충청북도 청주시 서원구 분평동,201912,15865,16565
4311257000,충청북도 청주시 서원구 수곡1동,201912,7239,7139
4311258000,충청북도 청주시 서원구 수곡2동,201912,6971,7110
4311259000,충청북도 청주시 서원구 성화.개신.죽림동,201912,22889,23775
4311325000,충청북도 청주시 흥덕구 오송읍,201912,10621,10802
4311331000,충청북도 청주시 흥덕구 강내면,201912,5589,5383
4311332000,충청북도 청주시 흥덕구 옥산면,201912,8820,8313
4311370000,충청북도 청주시 흥덕구 운천.신봉동,201912,8977,9010
4311374100,충청북도 청주시 흥덕구 복대1동,201912,26201,25273
4311374200,충청북도 청주시 흥덕구 복대2동,201912,8515,8190
4311374700,충청북도 청주시 흥덕구 가경동,201912,24697,25728
4311375100,충청북도 청주시 흥덕구 봉명1동,201912,5487,4818
4311375600,충청북도 청주시 흥덕구 봉명2.송정동,201912,13296,11796
4311376000,충청북도 청주시 흥덕구 강서제1동,201912,14157,13845
4311377000,충청북도 청주시 흥덕구 강서제2동,201912,6639,5980
4311425000,충청북도 청주시 청원구 내수읍,201912,10347,9788
4311425300,충청북도 청주시 청원구 오창읍,201912,36509,32345
4311431000,충청북도 청주시 청원구 북이면,201912,2508,2221
4311451000,충청북도 청주시 청원구 우암동,201912,6504,6363
4311452000,충청북도 청주시 청원구 내덕1동,201912,4618,4476
4311453000,충청북도 청주시 청원구 내덕2동,201912,6158,5718
4311454000,충청북도 청주시 청원구 율량.사천동,201912,24415,25175
4311455000,충청북도 청주시 청원구 오근장동,201912,9188,9535
4311131000,충청북도 청주시 상당구 낭성면,202001,1203,1103
4311132000,충청북도 청주시 상당구 미원면,202001,2602,2523
4311133000,충청북도 청주시 상당구 가덕면,202001,2078,1969
4311134000,충청북도 청주시 상당구 남일면,202001,3636,3489
4311135000,충청북도 청주시 상당구 문의면,202001,2159,2024
4311152500,충청북도 청주시 상당구 중앙동,202001,2936,3006
4311154500,충청북도 청주시 상당구 성안동,202001,3597,3533
4311162000,충청북도 청주시 상당구 탑대성동,202001,4637,4774
4311167000,충청북도 청주시 상당구 영운동,202001,5601,5724
4311168000,충청북도 청주시 상당구 금천동,202001,15135,15733
4311169000,충청북도 청주시 상당구 용담.명암.산성동,202001,6831,7098
4311172000,충청북도 청주시 상당구 용암1동,202001,22582,22387
4311173000,충청북도 청주시 상당구 용암2동,202001,16426,16840
4311231000,충청북도 청주시 서원구 남이면,202001,5360,4953
4311232000,충청북도 청주시 서원구 현도면,202001,1809,1698
4311251000,충청북도 청주시 서원구 사직1동,202001,4215,4081
4311252000,충청북도 청주시 서원구 사직2동,202001,7221,7660
4311253000,충청북도 청주시 서원구 사창동,202001,7592,7709
4311254000,충청북도 청주시 서원구 모충동,202001,7715,7717
4311255000,충청북도 청주시 서원구 산남동,202001,13815,13804
4311256000,충청북도 청주시 서원구 분평동,202001,15803,16515
4311257000,충청북도 청주시 서원구 수곡1동,202001,7190,7106
4311258000,충청북도 청주시 서원구 수곡2동,202001,6969,7093
4311259000,충청북도 청주시 서원구 성화.개신.죽림동,202001,22803,23685
4311325000,충청북도 청주시 흥덕구 오송읍,202001,10575,10786
4311331000,충청북도 청주시 흥덕구 강내면,202001,5592,5368
4311332000,충청북도 청주시 흥덕구 옥산면,202001,8933,8441
4311370000,충청북도 청주시 흥덕구 운천.신봉동,202001,8978,8985
4311374100,충청북도 청주시 흥덕구 복대1동,202001,26259,25355
4311374200,충청북도 청주시 흥덕구 복대2동,202001,8484,8181
4311374700,충청북도 청주시 흥덕구 가경동,202001,24665,25724
4311375100,충청북도 청주시 흥덕구 봉명1동,202001,5423,4780
4311375600,충청북도 청주시 흥덕구 봉명2.송정동,202001,13271,11777
4311376000,충청북도 청주시 흥덕구 강서제1동,202001,14292,13949
4311377000,충청북도 청주시 흥덕구 강서제2동,202001,6674,6012
4311425000,충청북도 청주시 청원구 내수읍,202001,10306,9761
4311425300,충청북도 청주시 청원구 오창읍,202001,36533,32317
4311431000,충청북도 청주시 청원구 북이면,202001,2501,2212
4311451000,충청북도 청주시 청원구 우암동,202001,6458,6317
4311452000,충청북도 청주시 청원구 내덕1동,202001,4597,4456
4311453000,충청북도 청주시 청원구 내덕2동,202001,6145,5709
4311454000,충청북도 청주시 청원구 율량.사천동,202001,24369,25121
4311455000,충청북도 청주시 청원구 오근장동,202001,9129,9473
4311131000,충청북도 청주시 상당구 낭성면,202002,1196,1095
4311132000,충청북도 청주시 상당구 미원면,202002,2601,2520
4311133000,충청북도 청주시 상당구 가덕면,202002,2071,1969
4311134000,충청북도 청주시 상당구 남일면,202002,3617,3481
4311135000,충청북도 청주시 상당구 문의면,202002,2145,2008
4311152500,충청북도 청주시 상당구 중앙동,202002,2931,3002
4311154500,충청북도 청주시 상당구 성안동,202002,3615,3531
4311162000,충청북도 청주시 상당구 탑대성동,202002,4627,4768
4311167000,충청북도 청주시 상당구 영운동,202002,5574,5715
4311168000,충청북도 청주시 상당구 금천동,202002,15105,15732
4311169000,충청북도 청주시 상당구 용담.명암.산성동,202002,6843,7096
4311172000,충청북도 청주시 상당구 용암1동,202002,23084,22755
4311173000,충청북도 청주시 상당구 용암2동,202002,16376,16820
4311231000,충청북도 청주시 서원구 남이면,202002,5370,4959
4311232000,충청북도 청주시 서원구 현도면,202002,1798,1698
4311251000,충청북도 청주시 서원구 사직1동,202002,4190,4061
4311252000,충청북도 청주시 서원구 사직2동,202002,7162,7641
4311253000,충청북도 청주시 서원구 사창동,202002,7584,7668
4311254000,충청북도 청주시 서원구 모충동,202002,7673,7680
4311255000,충청북도 청주시 서원구 산남동,202002,13766,13752
4311256000,충청북도 청주시 서원구 분평동,202002,15753,16464
4311257000,충청북도 청주시 서원구 수곡1동,202002,7154,7051
4311258000,충청북도 청주시 서원구 수곡2동,202002,6941,7061
4311259000,충청북도 청주시 서원구 성화.개신.죽림동,202002,22722,23556
4311325000,충청북도 청주시 흥덕구 오송읍,202002,10574,10804
4311331000,충청북도 청주시 흥덕구 강내면,202002,5568,5337
4311332000,충청북도 청주시 흥덕구 옥산면,202002,8983,8521
4311370000,충청북도 청주시 흥덕구 운천.신봉동,202002,8922,8957
4311374100,충청북도 청주시 흥덕구 복대1동,202002,26357,25421
4311374200,충청북도 청주시 흥덕구 복대2동,202002,8439,8132
4311374700,충청북도 청주시 흥덕구 가경동,202002,24794,25844
4311375100,충청북도 청주시 흥덕구 봉명1동,202002,5380,4731
4311375600,충청북도 청주시 흥덕구 봉명2.송정동,202002,13249,11757
4311376000,충청북도 청주시 흥덕구 강서제1동,202002,14349,14031
4311377000,충청북도 청주시 흥덕구 강서제2동,202002,6824,6158
4311425000,충청북도 청주시 청원구 내수읍,202002,10290,9739
4311425300,충청북도 청주시 청원구 오창읍,202002,36533,32295
4311431000,충청북도 청주시 청원구 북이면,202002,2487,2214
4311451000,충청북도 청주시 청원구 우암동,202002,6426,6301
4311452000,충청북도 청주시 청원구 내덕1동,202002,4575,4440
4311453000,충청북도 청주시 청원구 내덕2동,202002,6144,5709
4311454000,충청북도 청주시 청원구 율량.사천동,202002,24282,25091
4311455000,충청북도 청주시 청원구 오근장동,202002,9162,9471
4311131000,충청북도 청주시 상당구 낭성면,202003,1191,1090
4311132000,충청북도 청주시 상당구 미원면,202003,2605,2512
4311133000,충청북도 청주시 상당구 가덕면,202003,2061,1962
4311134000,충청북도 청주시 상당구 남일면,202003,3598,3461
4311135000,충청북도 청주시 상당구 문의면,202003,2142,2002
4311152500,충청북도 청주시 상당구 중앙동,202003,2908,2977
4311154500,충청북도 청주시 상당구 성안동,202003,3621,3515
4311162000,충청북도 청주시 상당구 탑대성동,202003,4576,4732
4311167000,충청북도 청주시 상당구 영운동,202003,5541,5699
4311168000,충청북도 청주시 상당구 금천동,202003,14993,15634
4311169000,충청북도 청주시 상당구 용담.명암.산성동,202003,6816,7040
4311172000,충청북도 청주시 상당구 용암1동,202003,24001,23687
4311173000,충청북도 청주시 상당구 용암2동,202003,16269,16770
4311231000,충청북도 청주시 서원구 남이면,202003,5362,4940
4311232000,충청북도 청주시 서원구 현도면,202003,1786,1680
4311251000,충청북도 청주시 서원구 사직1동,202003,4169,4021
4311252000,충청북도 청주시 서원구 사직2동,202003,7164,7614
4311253000,충청북도 청주시 서원구 사창동,202003,7564,7657
4311254000,충청북도 청주시 서원구 모충동,202003,7627,7654
4311255000,충청북도 청주시 서원구 산남동,202003,13679,13682
4311256000,충청북도 청주시 서원구 분평동,202003,15652,16356
4311257000,충청북도 청주시 서원구 수곡1동,202003,7115,7034
4311258000,충청북도 청주시 서원구 수곡2동,202003,6916,7043
4311259000,충청북도 청주시 서원구 성화.개신.죽림동,202003,22642,23418
4311325000,충청북도 청주시 흥덕구 오송읍,202003,10570,10818
4311331000,충청북도 청주시 흥덕구 강내면,202003,5554,5342
4311332000,충청북도 청주시 흥덕구 옥산면,202003,9062,8591
4311370000,충청북도 청주시 흥덕구 운천.신봉동,202003,8871,8904
4311374100,충청북도 청주시 흥덕구 복대1동,202003,26283,25409
4311374200,충청북도 청주시 흥덕구 복대2동,202003,8393,8072
4311374700,충청북도 청주시 흥덕구 가경동,202003,25053,26127
4311375100,충청북도 청주시 흥덕구 봉명1동,202003,5319,4695
4311375600,충청북도 청주시 흥덕구 봉명2.송정동,202003,13184,11716
4311376000,충청북도 청주시 흥덕구 강서제1동,202003,14397,14087
4311377000,충청북도 청주시 흥덕구 강서제2동,202003,7047,6350
4311425000,충청북도 청주시 청원구 내수읍,202003,10280,9696
4311425300,충청북도 청주시 청원구 오창읍,202003,36513,32269
4311431000,충청북도 청주시 청원구 북이면,202003,2502,2213
4311451000,충청북도 청주시 청원구 우암동,202003,6375,6277
4311452000,충청북도 청주시 청원구 내덕1동,202003,4543,4416
4311453000,충청북도 청주시 청원구 내덕2동,202003,6133,5700
4311454000,충청북도 청주시 청원구 율량.사천동,202003,24233,24963
4311455000,충청북도 청주시 청원구 오근장동,202003,9157,9464
4311131000,충청북도 청주시 상당구 낭성면,202004,1189,1089
4311132000,충청북도 청주시 상당구 미원면,202004,2611,2507
4311133000,충청북도 청주시 상당구 가덕면,202004,2050,1946
4311134000,충청북도 청주시 상당구 남일면,202004,3567,3446
4311135000,충청북도 청주시 상당구 문의면,202004,2139,1997
4311152500,충청북도 청주시 상당구 중앙동,202004,2918,2977
4311154500,충청북도 청주시 상당구 성안동,202004,3632,3497
4311162000,충청북도 청주시 상당구 탑대성동,202004,4566,4704
4311167000,충청북도 청주시 상당구 영운동,202004,5539,5682
4311168000,충청북도 청주시 상당구 금천동,202004,14911,15601
4311169000,충청북도 청주시 상당구 용담.명암.산성동,202004,6806,7021
4311172000,충청북도 청주시 상당구 용암1동,202004,24487,24195
4311173000,충청북도 청주시 상당구 용암2동,202004,16249,16760
4311231000,충청북도 청주시 서원구 남이면,202004,5348,4931
4311232000,충청북도 청주시 서원구 현도면,202004,1784,1677
4311251000,충청북도 청주시 서원구 사직1동,202004,4141,4005
4311252000,충청북도 청주시 서원구 사직2동,202004,7188,7599
4311253000,충청북도 청주시 서원구 사창동,202004,7514,7642
4311254000,충청북도 청주시 서원구 모충동,202004,7607,7612
4311255000,충청북도 청주시 서원구 산남동,202004,13660,13702
4311256000,충청북도 청주시 서원구 분평동,202004,15572,16268
4311257000,충청북도 청주시 서원구 수곡1동,202004,7118,6996
4311258000,충청북도 청주시 서원구 수곡2동,202004,6903,7018
4311259000,충청북도 청주시 서원구 성화.개신.죽림동,202004,22593,23397
4311325000,충청북도 청주시 흥덕구 오송읍,202004,10593,10825
4311331000,충청북도 청주시 흥덕구 강내면,202004,5555,5347
4311332000,충청북도 청주시 흥덕구 옥산면,202004,9138,8637
4311370000,충청북도 청주시 흥덕구 운천.신봉동,202004,8864,8897
4311374100,충청북도 청주시 흥덕구 복대1동,202004,26289,25434
4311374200,충청북도 청주시 흥덕구 복대2동,202004,8379,8075
4311374700,충청북도 청주시 흥덕구 가경동,202004,25117,26216
4311375100,충청북도 청주시 흥덕구 봉명1동,202004,5289,4674
4311375600,충청북도 청주시 흥덕구 봉명2.송정동,202004,13147,11683
4311376000,충청북도 청주시 흥덕구 강서제1동,202004,14384,14096
4311377000,충청북도 청주시 흥덕구 강서제2동,202004,7121,6410
4311425000,충청북도 청주시 청원구 내수읍,202004,10239,9670
4311425300,충청북도 청주시 청원구 오창읍,202004,36496,32225
4311431000,충청북도 청주시 청원구 북이면,202004,2501,2216
4311451000,충청북도 청주시 청원구 우암동,202004,6333,6252
4311452000,충청북도 청주시 청원구 내덕1동,202004,4535,4392
4311453000,충청북도 청주시 청원구 내덕2동,202004,6137,5687
4311454000,충청북도 청주시 청원구 율량.사천동,202004,24218,24934
4311455000,충청북도 청주시 청원구 오근장동,202004,9117,9455
4311131000,충청북도 청주시 상당구 낭성면,202005,1189,1088
4311132000,충청북도 청주시 상당구 미원면,202005,2604,2500
4311133000,충청북도 청주시 상당구 가덕면,202005,2044,1948
4311134000,충청북도 청주시 상당구 남일면,202005,3550,3446
4311135000,충청북도 청주시 상당구 문의면,202005,2139,1988
4311152500,충청북도 청주시 상당구 중앙동,202005,2894,2958
4311154500,충청북도 청주시 상당구 성안동,202005,3619,3467
4311162000,충청북도 청주시 상당구 탑대성동,202005,4543,4684
4311167000,충청북도 청주시 상당구 영운동,202005,5532,5678
4311168000,충청북도 청주시 상당구 금천동,202005,14856,15545
4311169000,충청북도 청주시 상당구 용담.명암.산성동,202005,6801,6996
4311172000,충청북도 청주시 상당구 용암1동,202005,24771,24455
4311173000,충청북도 청주시 상당구 용암2동,202005,16368,16853
4311231000,충청북도 청주시 서원구 남이면,202005,5349,4933
4311232000,충청북도 청주시 서원구 현도면,202005,1776,1669
4311251000,충청북도 청주시 서원구 사직1동,202005,4125,3995
4311252000,충청북도 청주시 서원구 사직2동,202005,7177,7587
4311253000,충청북도 청주시 서원구 사창동,202005,7496,7647
4311254000,충청북도 청주시 서원구 모충동,202005,7580,7566
4311255000,충청북도 청주시 서원구 산남동,202005,13610,13678
4311256000,충청북도 청주시 서원구 분평동,202005,15564,16239
4311257000,충청북도 청주시 서원구 수곡1동,202005,7103,6991
4311258000,충청북도 청주시 서원구 수곡2동,202005,6882,7002
4311259000,충청북도 청주시 서원구 성화.개신.죽림동,202005,22549,23348
4311325000,충청북도 청주시 흥덕구 오송읍,202005,10633,10867
4311331000,충청북도 청주시 흥덕구 강내면,202005,5597,5360
4311332000,충청북도 청주시 흥덕구 옥산면,202005,9191,8693
4311370000,충청북도 청주시 흥덕구 운천.신봉동,202005,8833,8867
4311374100,충청북도 청주시 흥덕구 복대1동,202005,26376,25480
4311374200,충청북도 청주시 흥덕구 복대2동,202005,8372,8072
4311374700,충청북도 청주시 흥덕구 가경동,202005,25132,26272
4311375100,충청북도 청주시 흥덕구 봉명1동,202005,5280,4679
4311375600,충청북도 청주시 흥덕구 봉명2.송정동,202005,13163,11703
4311376000,충청북도 청주시 흥덕구 강서제1동,202005,14381,14107
4311377000,충청북도 청주시 흥덕구 강서제2동,202005,7191,6460
4311425000,충청북도 청주시 청원구 내수읍,202005,10234,9675
4311425300,충청북도 청주시 청원구 오창읍,202005,36573,32279
4311431000,충청북도 청주시 청원구 북이면,202005,2493,2208
4311451000,충청북도 청주시 청원구 우암동,202005,6332,6252
4311452000,충청북도 청주시 청원구 내덕1동,202005,4526,4401
4311453000,충청북도 청주시 청원구 내덕2동,202005,6103,5709
4311454000,충청북도 청주시 청원구 율량.사천동,202005,24173,24842
4311455000,충청북도 청주시 청원구 오근장동,202005,9155,9494
4311131000,충청북도 청주시 상당구 낭성면,202006,1202,1103
4311132000,충청북도 청주시 상당구 미원면,202006,2609,2494
4311133000,충청북도 청주시 상당구 가덕면,202006,2042,1942
4311134000,충청북도 청주시 상당구 남일면,202006,3526,3419
4311135000,충청북도 청주시 상당구 문의면,202006,2136,1991
4311152500,충청북도 청주시 상당구 중앙동,202006,2882,2952
4311154500,충청북도 청주시 상당구 성안동,202006,3614,3439
4311162000,충청북도 청주시 상당구 탑대성동,202006,4521,4641
4311167000,충청북도 청주시 상당구 영운동,202006,5464,5634
4311168000,충청북도 청주시 상당구 금천동,202006,14715,15418
4311169000,충청북도 청주시 상당구 용담.명암.산성동,202006,6737,6948
4311172000,충청북도 청주시 상당구 용암1동,202006,26018,25673
4311173000,충청북도 청주시 상당구 용암2동,202006,16284,16761
4311231000,충청북도 청주시 서원구 남이면,202006,5363,4912
4311232000,충청북도 청주시 서원구 현도면,202006,1769,1658
4311251000,충청북도 청주시 서원구 사직1동,202006,4093,3948
4311252000,충청북도 청주시 서원구 사직2동,202006,7170,7564
4311253000,충청북도 청주시 서원구 사창동,202006,7498,7612
4311254000,충청북도 청주시 서원구 모충동,202006,7530,7514
4311255000,충청북도 청주시 서원구 산남동,202006,13560,13644
4311256000,충청북도 청주시 서원구 분평동,202006,15455,16152
4311257000,충청북도 청주시 서원구 수곡1동,202006,7065,6927
4311258000,충청북도 청주시 서원구 수곡2동,202006,6859,6983
4311259000,충청북도 청주시 서원구 성화.개신.죽림동,202006,22445,23229
4311325000,충청북도 청주시 흥덕구 오송읍,202006,11307,11573
4311331000,충청북도 청주시 흥덕구 강내면,202006,5569,5334
4311332000,충청북도 청주시 흥덕구 옥산면,202006,9223,8714
4311370000,충청북도 청주시 흥덕구 운천.신봉동,202006,8782,8831
4311374100,충청북도 청주시 흥덕구 복대1동,202006,26327,25476
4311374200,충청북도 청주시 흥덕구 복대2동,202006,8316,8015
4311374700,충청북도 청주시 흥덕구 가경동,202006,25159,26283
4311375100,충청북도 청주시 흥덕구 봉명1동,202006,5242,4614
4311375600,충청북도 청주시 흥덕구 봉명2.송정동,202006,13128,11644
4311376000,충청북도 청주시 흥덕구 강서제1동,202006,14416,14096
4311377000,충청북도 청주시 흥덕구 강서제2동,202006,7191,6441
4311425000,충청북도 청주시 청원구 내수읍,202006,10191,9645
4311425300,충청북도 청주시 청원구 오창읍,202006,36557,32337
4311431000,충청북도 청주시 청원구 북이면,202006,2496,2205
4311451000,충청북도 청주시 청원구 우암동,202006,6306,6213
4311452000,충청북도 청주시 청원구 내덕1동,202006,4497,4377
4311453000,충청북도 청주시 청원구 내덕2동,202006,6061,5682
4311454000,충청북도 청주시 청원구 율량.사천동,202006,24081,24720
4311455000,충청북도 청주시 청원구 오근장동,202006,9155,9502
4311131000,충청북도 청주시 상당구 낭성면,202007,1203,1104
4311132000,충청북도 청주시 상당구 미원면,202007,2609,2481
4311133000,충청북도 청주시 상당구 가덕면,202007,2039,1941
4311134000,충청북도 청주시 상당구 남일면,202007,3518,3416
4311135000,충청북도 청주시 상당구 문의면,202007,2133,1983
4311152500,충청북도 청주시 상당구 중앙동,202007,2886,2951
4311154500,충청북도 청주시 상당구 성안동,202007,3599,3431
4311162000,충청북도 청주시 상당구 탑대성동,202007,4509,4642
4311167000,충청북도 청주시 상당구 영운동,202007,5461,5611
4311168000,충청북도 청주시 상당구 금천동,202007,14658,15375
4311169000,충청북도 청주시 상당구 용담.명암.산성동,202007,6728,6905
4311172000,충청북도 청주시 상당구 용암1동,202007,26705,26393
4311173000,충청북도 청주시 상당구 용암2동,202007,16236,16739
4311231000,충청북도 청주시 서원구 남이면,202007,5357,4912
4311232000,충청북도 청주시 서원구 현도면,202007,1767,1652
4311251000,충청북도 청주시 서원구 사직1동,202007,4080,3937
4311252000,충청북도 청주시 서원구 사직2동,202007,7123,7514
4311253000,충청북도 청주시 서원구 사창동,202007,7464,7591
4311254000,충청북도 청주시 서원구 모충동,202007,7504,7479
4311255000,충청북도 청주시 서원구 산남동,202007,13528,13623
4311256000,충청북도 청주시 서원구 분평동,202007,15460,16149
4311257000,충청북도 청주시 서원구 수곡1동,202007,7032,6881
4311258000,충청북도 청주시 서원구 수곡2동,202007,6864,6981
4311259000,충청북도 청주시 서원구 성화.개신.죽림동,202007,22446,23199
4311325000,충청북도 청주시 흥덕구 오송읍,202007,11490,11731
4311331000,충청북도 청주시 흥덕구 강내면,202007,5573,5336
4311332000,충청북도 청주시 흥덕구 옥산면,202007,9229,8766
4311370000,충청북도 청주시 흥덕구 운천.신봉동,202007,8755,8785
4311374100,충청북도 청주시 흥덕구 복대1동,202007,26280,25441
4311374200,충청북도 청주시 흥덕구 복대2동,202007,8302,7996
4311374700,충청북도 청주시 흥덕구 가경동,202007,25172,26309
4311375100,충청북도 청주시 흥덕구 봉명1동,202007,5235,4611
4311375600,충청북도 청주시 흥덕구 봉명2.송정동,202007,13115,11616
4311376000,충청북도 청주시 흥덕구 강서제1동,202007,14388,14042
4311377000,충청북도 청주시 흥덕구 강서제2동,202007,7161,6387
4311425000,충청북도 청주시 청원구 내수읍,202007,10179,9629
4311425300,충청북도 청주시 청원구 오창읍,202007,36594,32379
4311431000,충청북도 청주시 청원구 북이면,202007,2500,2195
4311451000,충청북도 청주시 청원구 우암동,202007,6271,6181
4311452000,충청북도 청주시 청원구 내덕1동,202007,4475,4367
4311453000,충청북도 청주시 청원구 내덕2동,202007,6058,5679
4311454000,충청북도 청주시 청원구 율량.사천동,202007,24036,24671
4311455000,충청북도 청주시 청원구 오근장동,202007,9159,9507
4311131000,충청북도 청주시 상당구 낭성면,202008,1203,1106
4311132000,충청북도 청주시 상당구 미원면,202008,2593,2481
4311133000,충청북도 청주시 상당구 가덕면,202008,2035,1941
4311134000,충청북도 청주시 상당구 남일면,202008,3526,3437
4311135000,충청북도 청주시 상당구 문의면,202008,2125,1976
4311152500,충청북도 청주시 상당구 중앙동,202008,2880,2934
4311154500,충청북도 청주시 상당구 성안동,202008,3596,3423
4311162000,충청북도 청주시 상당구 탑대성동,202008,4485,4633
4311167000,충청북도 청주시 상당구 영운동,202008,5455,5601
4311168000,충청북도 청주시 상당구 금천동,202008,14669,15414
4311169000,충청북도 청주시 상당구 용담.명암.산성동,202008,6728,6923
4311172000,충청북도 청주시 상당구 용암1동,202008,27014,26737
4311173000,충청북도 청주시 상당구 용암2동,202008,16250,16739
4311231000,충청북도 청주시 서원구 남이면,202008,5362,4911
4311232000,충청북도 청주시 서원구 현도면,202008,1762,1650
4311251000,충청북도 청주시 서원구 사직1동,202008,4058,3902
4311252000,충청북도 청주시 서원구 사직2동,202008,7108,7515
4311253000,충청북도 청주시 서원구 사창동,202008,7470,7578
4311254000,충청북도 청주시 서원구 모충동,202008,7471,7453
4311255000,충청북도 청주시 서원구 산남동,202008,13493,13616
4311256000,충청북도 청주시 서원구 분평동,202008,15437,16133
4311257000,충청북도 청주시 서원구 수곡1동,202008,7014,6858
4311258000,충청북도 청주시 서원구 수곡2동,202008,6826,6948
4311259000,충청북도 청주시 서원구 성화.개신.죽림동,202008,22393,23170
4311325000,충청북도 청주시 흥덕구 오송읍,202008,11598,11793
4311331000,충청북도 청주시 흥덕구 강내면,202008,5571,5322
4311332000,충청북도 청주시 흥덕구 옥산면,202008,9246,8756
4311370000,충청북도 청주시 흥덕구 운천.신봉동,202008,8743,8772
4311374100,충청북도 청주시 흥덕구 복대1동,202008,26329,25485
4311374200,충청북도 청주시 흥덕구 복대2동,202008,8310,7984
4311374700,충청북도 청주시 흥덕구 가경동,202008,25172,26264
4311375100,충청북도 청주시 흥덕구 봉명1동,202008,5221,4626
4311375600,충청북도 청주시 흥덕구 봉명2.송정동,202008,13140,11578
4311376000,충청북도 청주시 흥덕구 강서제1동,202008,14402,14046
4311377000,충청북도 청주시 흥덕구 강서제2동,202008,7123,6344
4311425000,충청북도 청주시 청원구 내수읍,202008,10174,9601
4311425300,충청북도 청주시 청원구 오창읍,202008,36666,32439
4311431000,충청북도 청주시 청원구 북이면,202008,2495,2199
4311451000,충청북도 청주시 청원구 우암동,202008,6271,6195
4311452000,충청북도 청주시 청원구 내덕1동,202008,4464,4362
4311453000,충청북도 청주시 청원구 내덕2동,202008,6063,5679
4311454000,충청북도 청주시 청원구 율량.사천동,202008,24027,24689
4311455000,충청북도 청주시 청원구 오근장동,202008,9128,9473
4311131000,충청북도 청주시 상당구 낭성면,202009,1196,1108
