fac_nm,fxd_num,prsnt_num,lon,lat
365열린어린이집,99,94,127.4628098245631,36.65757578450094
지웰마음어린이집,35,35,127.45137245772172,36.66329316494216
어깨동무어린이집,145,145,127.4518961057,36.6633236198
아이원어린이집,146,142,127.4612738,36.66635086
청주내곡초등학교병설유치원,101,96,127.456542022147,36.6668285794544
지웰꽃밭어린이집,19,17,127.452085,36.667327
꿈나래어린이집,49,47,127.45546901904387,36.66755791300068
우미키즈어린이집,35,34,127.4578527827737,36.66775603141016
우미린도담도담어린이집,20,19,127.4572785444,36.6678771861
미듬어린이집,20,19,127.45944487757404,36.66790759691934
포도나무어린이집,20,19,127.4606365360236,36.66843691001446
아이앤아이어린이집,49,44,127.4546915919249,36.66850706447309
킨더푸르지오어린이집,82,81,127.45805276499647,36.66941333134614
지웰아린어린이집,19,19,127.45823227337644,36.66950275322468
우암초등학교병설유치원,21,12,127.490451852489,36.6474664613408
우암어린이집,74,50,127.48553125579004,36.647468416335016
가경아이뜰어린이집,45,40,127.484767829791,36.64841951066799
청원구청어린이집,36,27,127.4866262391856,36.65158389722305
청주내덕초등학교병설유치원,17,14,127.495120269577,36.6560758763707
시립율량3어린이집,50,43,127.50917242288544,36.661120871578646
이루미어린이집,64,39,127.50494609624704,36.66187508229413
덕벌초등학교병설유치원,17,9,127.479076331914,36.6553015484272
신평유치원,137,103,127.437448322729,36.6994396108735
행복한 아이 어린이집,160,0,127.4405279229978,36.69951386226029
숲속캐슬어린이집,20,20,127.43600391913306,36.7088818866259
하늘산책어린이집,123,102,127.42842268000688,36.694387404484296
꿈별어린이집,20,15,127.42446535775856,36.70485818514628
아이봄어린이집,34,11,127.42645096793188,36.70612347046183
엄마품어린이집,18,14,127.42645096793188,36.70612347046183
오창어린이집,72,32,127.45038854274716,36.7101768580245
해든 어린이집,233,216,127.45273782861024,36.72830923338012
해든유치원,305,216,127.453288713535,36.7285940518184
고은별어린이집,20,20,127.4528291001,36.7339390537
오창6단지부영사랑으로어린이집,41,23,127.45044938991347,36.73420805588984
베르힐어린이집,20,8,127.45227143095983,36.73429801569354
대성어린이집,47,32,127.45298757024376,36.73461518782534
갈릴리어린이집,215,116,127.5114742428467,36.65807241986453
동심어린이집,80,70,127.55327497946946,36.70929798827412
비상초등학교병설유치원,17,3,127.582081908204,36.7111493748597
초정어린이집,39,4,127.60571596090136,36.71819259556932
내수어린이집,122,73,127.53955653380812,36.72410137806397
천사어린이집,30,24,127.55820987584016,36.73023663341372
북이현암어린이집,39,11,127.54430349112548,36.74323018006783
아이생각어린이집,44,29,127.5119482088448,36.65938512325452
창의숲어린이집,140,134,127.51251977803383,36.66529493476612
천성어린이집,90,80,127.5093551992498,36.70649329168946
파랑어린이집,29,12,127.52566465120496,36.7093023597415
청원어린이집,111,21,127.52737827400952,36.71309027815506
가온누리어린이집,50,33,127.53620511269239,36.71541536999485
사랑어린이집,20,18,127.52800468526512,36.7182707124329
수성초등학교병설유치원,89,42,127.526774916988,36.7192581952466
아이림어린이집,80,68,127.5356508199,36.7219887874
내수초등학교병설유치원,17,5,127.536801499001,36.7269054822297
북이초등학교병설유치원,17,2,127.556005877885,36.7612547367948
석성초등학교병설유치원,17,7,127.513686923686,36.749459947566
두리두리어린이집,68,47,127.4828887340064,36.65409702832729
꿈단지어린이집,49,47,127.49238157659188,36.65619563449504
근로복지공단수안들어린이집,173,109,127.48090954529565,36.65739234138277
청주신나는어린이집,83,72,127.47991905981712,36.65854617215723
큰산어린이집,74,43,127.49013851316668,36.662271256678586
센트로키즈어린이집,34,0,127.48031030316484,36.66400225670733
해가든어린이집,19,18,127.4877658604108,36.66488344336658
청주YWCA어린이집,141,88,127.4917321533147,36.66592685495743
덕성유치원,116,102,127.484333910921,36.6661113532538
바다어린이집,63,31,127.48103224552575,36.66632739709238
사천한마음어린이집,73,46,127.47459743139852,36.661094250500426
크는나무어린이집,20,16,127.47211157929377,36.66173491745686
녹지어린이집,167,128,127.47534691828758,36.6622014474177
은가비어린이집,20,14,127.47152673507762,36.66230674520567
리라어린이집,259,154,127.47208691754447,36.66319123290773
사천예능어린이집,56,27,127.47758435345229,36.66444170336361
신라어린이집,76,46,127.47906380625928,36.66492236873905
새롬이어린이집,20,18,127.47685884064737,36.66505377043295
으뜸어린이집,20,8,127.47685884064737,36.66505377043295
무궁화유치원,120,83,127.479114734766,36.6664438019462
꿈빛사랑어린이집,20,9,127.49275164080876,36.666528196300206
현대몬테소리어린이집,99,30,127.48739688269028,36.66667999239134
에벤에셀어린이집,14,9,127.4807960095534,36.66791072436758
율량초등학교병설유치원,44,21,127.491652419151,36.6680928539329
꿈꾸는어린이집,20,20,127.48013496226888,36.66809722044224
삼성꼬마별어린이집,16,16,127.48013496226888,36.66809722044224
꿈사랑어린이집,20,17,127.4822404739712,36.66850683477471
솔로몬어린이집,20,5,127.4822404739712,36.66850683477471
드림예능베이비스쿨어린이집,31,16,127.48158549409102,36.66894923339216
새콤달콤어린이집,36,28,127.49225384672158,36.66915793016057
서희스타힐스 바른어린이집,41,34,127.49473966195988,36.66360752319165
율봉유치원,137,131,127.499851013716,36.6675017420562
다인어린이집,19,16,127.49450405807386,36.66909093620462
선광키즈어린이집,32,22,127.49973046353485,36.66913310012625
키즈크라운어린이집,62,24,127.50072686738558,36.67098973304323
봄누리어린이집,20,18,127.50071103426846,36.67199905664107
예쁜마음어린이집,30,17,127.4997549661076,36.67292221723015
대원태양어린이집,20,19,127.4985084467692,36.673044587567496
바른유치원,147,135,127.50352658932,36.6731878405148
칸타빌키즈어린이집,99,83,127.49847843609554,36.67342138225686
예뜨랑어린이집,20,20,127.48686520247944,36.669597526527575
취국예능어린이집,151,91,127.49266565071876,36.66988433468612
해뜨는어린이집,19,17,127.48078210138786,36.66999057356735
럭키어린이집,20,17,127.48930211929653,36.67008563503989
사천초등학교병설유치원,40,21,127.479769740791,36.6706919454003
영광어린이집,75,63,127.48623223899423,36.67073620341808
꼬맹이어린이집,20,20,127.49108749959298,36.67079918461036
보현어린이집,67,34,127.48423669373412,36.67146523258177
보리수어린이집,95,74,127.484201711106,36.67159513652921
주중초등학교병설유치원,58,51,127.491470151377,36.672289234488
율량2별하어린이집,62,31,127.49245609014407,36.673511318920944
율량1어린이집,44,34,127.48860026471102,36.67372544804784
혜원생각어린이집,138,83,127.48174902416908,36.679390781665134
북일초등학교병설유치원,6,6,127.485397651475,36.6896500960328
전원어린이집,90,33,127.48439419422589,36.69943898875345
새터초등학교병설유치원,21,14,127.471063832361,36.6671970872454
삼성누리애어린이집,81,19,127.47942089391154,36.66767116218188
사천푸르지오어린이집,27,27,127.4784548104593,36.67188779944623
누리아이어린이집,19,19,127.4697836,36.7419807
아이스토리어린이집,20,14,127.49847843609554,36.67342138225686
대원키즈웰어린이집,68,62,127.49565421345032,36.674009888518654
주성어린이집,80,10,127.50001465519244,36.68193594646514
보람어린이집,74,27,127.5024978615983,36.69079972362694
우리어린이집,133,79,127.50722248045548,36.700760478445936
다연어린이집,31,2,127.4200430451644,36.706078217438986
다솜어린이집,16,11,127.41868754110835,36.706760184079585
드림키즈어린이집,20,12,127.41868754110835,36.706760184079585
하늘정원어린이집,20,12,127.41868754110835,36.706760184079585
스펀지어린이집,20,16,127.41834771229618,36.707658894235365
쌍용영재어린이집,20,12,127.4187705655652,36.70803587786799
예람어린이집,20,15,127.41941654959072,36.70828231281048
참조은어린이집,20,12,127.41941654959072,36.70828231281048
다예린어린이집,20,16,127.41941654959072,36.70828231281048
다정어린이집,20,20,127.41941654959072,36.70828231281048
우림 2차 어린이집,71,63,127.42492965257726,36.70625506707389
삐아제어린이집,20,17,127.42492965257726,36.70625506707389
별나라어린이집,20,20,127.42492965257726,36.70625506707389
오창도만스쿨어린이집,20,17,127.42563821785882,36.70648412364584
각리초등학교병설유치원,116,108,127.424672928087,36.7065820082887
대원어린이집,29,21,127.4214359897483,36.707543471717536
즐거운어린이집,20,17,127.4266715080615,36.70765413324309
푸른꿈어린이집,20,20,127.42764167070752,36.70772679679535
대원아띠어린이집,20,7,127.4232231572264,36.70792551423504
참중앙어린이집,40,33,127.42425600079352,36.70830481375606
또바기어린이집,20,17,127.42425600079352,36.70830481375606
펀키즈어린이집,20,19,127.42425600079352,36.70830481375606
라온어린이집,19,17,127.42945516738509,36.70861057457225
명성어린이집,20,14,127.42945516738509,36.70861057457225
코코키즈어린이집,20,19,127.42945516738509,36.70861057457225
우림어린이집,47,34,127.42713304117628,36.709148336551
청원초등학교병설유치원,120,83,127.430556036106,36.7096008030162
알라딘 어린이집,20,14,127.4266637220992,36.70978846258448
캐슬별하어린이집,19,13,127.43498788846848,36.70980925053771
하늘캐슬어린이집,20,19,127.43516180222213,36.71038307827124
캐슬정원어린이집,20,20,127.43608830191943,36.708960425467644
사랑누리어린이집,19,17,127.43694478506684,36.71000258295687
초록나무숲 어린이집,20,14,127.43575878542455,36.71006550290303
롯데캐슬키즈어린이집,75,72,127.4374061768168,36.710446942396885
봄나래어린이집,20,20,127.43625731227196,36.71114051404168
오창과학 미래어린이집,210,118,127.43786520050692,36.71195237594118
생명초등학교병설유치원,116,105,127.438548923131,36.7121465732489
오창엘리트어린이집,229,126,127.44468859174768,36.72088554377099
피터팬어린이집,20,20,127.4481606210843,36.734331588584
오창5단지부영사랑으로어린이집,40,38,127.44856884218224,36.73522215431567
리틀코코어린이집,17,11,127.44975483297392,36.73509332452467
앨리스어린이집,17,7,127.44975483297392,36.73509332452467
꼬마별어린이집,17,17,127.44975483297392,36.73509332452467
오창엄마맘 어린이집,17,8,127.44975483297392,36.73509332452467
오창8단지부영사랑으로어린이집,40,40,127.4509880574596,36.73538422336224
곰세마리어린이집,20,14,127.4503507933,36.7359200963
창리초등학교병설유치원,102,102,127.449213211062,36.7365770727845
우리어린이집,20,11,127.45251846681936,36.73671206358421
꼬마완두콩어린이집,20,17,127.4523889146,36.736766623
모아어린이집,44,29,127.45214108932949,36.73679459817722
오창7단지부영사랑으로어린이집,41,41,127.45109845595084,36.73727051334165
엔젤아이어린이집,17,10,127.44944080682086,36.73730404363299
오창꼬마숲어린이집,17,11,127.44944080682086,36.73730404363299
오창초등학교병설유치원,116,77,127.457445521612,36.7412722373324
평화어린이집,169,105,127.45439886151073,36.74270271249806
쑥쑥어린이집,60,25,127.452711966905,36.74487767072862
목령어린이집,80,76,127.43320535241124,36.71236366416878
센트럴파크어린이집,73,60,127.4234459074,36.7132350181
별초롱어린이집,20,18,127.4208000809822,36.718175321247465
양청초등학교병설유치원,73,54,127.425216455085,36.7201208200587
사랑모아드림어린이집,49,28,127.4471074264,36.7372803925
파아란어린이집,19,18,127.4471074264,36.7372803925
별모아어린이집,19,17,127.44831087568656,36.73803009799301
is뽈리나어린이집,300,288,127.44550584215168,36.74067098378019
해맑은 어린이집,20,17,127.41941654959072,36.70828231281048
삼성SDI청주어린이집,56,30,127.4154784077,36.7101992871
푸른하늘어린이집,20,18,127.41808661939682,36.71152381236124
비봉유치원,139,109,127.413229517529,36.7127572828652
자연어린이집,231,78,127.41275265101028,36.71868649715834
세계어린이집,96,66,127.40825131504216,36.72768436350589
오창자연유치원,410,277,127.40824339267,36.7279430112927
